label_smoothing,best_val_accuracy,final_train_accuracy,final_val_accuracy,final_train_loss,final_val_loss,final_avg_confidence,final_ece
0.0,0.852,0.8607254901960785,0.852,0.39699997570000445,0.4154046109252506,0.8466875787195233,0.007237784814503473
0.05,0.8586666666666667,0.8651960784313726,0.8586666666666667,0.6445803343735489,0.6582161056730482,0.7958528931654162,0.06289728384051058
0.1,0.8613333333333333,0.8665098039215686,0.8613333333333333,0.8273212508781284,0.8367611995273166,0.753833060171869,0.10750027316146427
0.2,0.8598888888888889,0.8652549019607844,0.8598888888888889,1.1327851675070968,1.1416973781585693,0.6808600742767255,0.17954662529130777
0.4,0.8591111111111112,0.8685882352941177,0.8591111111111112,1.605155070547964,1.6123391139772203,0.5374920562158029,0.3216190548953083
0.6,0.8572222222222222,0.8660980392156863,0.8572222222222222,1.9618223979426366,1.9669750490188598,0.3851075154526366,0.4721147067695856
0.8,0.8567777777777777,0.8591372549019608,0.8567777777777777,2.203433602763157,2.2040281416575116,0.24141923475927776,0.6154610844122039
